Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Luli😁,2024-04-20 05:05:18,01:38:51,Autoplayed: user action: User_Interaction; ,Grown Ups,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,01:38:42,01:38:42,BR (Brazil)
Luli😁,2024-04-13 20:47:15,00:22:07,,The Thundermans: Season 2: Pheebs Will Rock You (Episode 4),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:22:11,00:22:11,BR (Brazil)
Luli😁,2024-04-13 20:17:37,00:22:09,Autoplayed: user action: User_Interaction; ,The Thundermans: Season 2: Max’s Minions (Episode 3),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:22:14,00:22:14,BR (Brazil)
Luli😁,2024-04-13 19:53:21,00:22:15,Autoplayed: user action: User_Interaction; ,The Thundermans: Season 2: Four Supes and a Baby (Episode 2),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:22:15,00:22:15,BR (Brazil)
Luli😁,2024-04-13 04:20:22,00:00:10,Autoplayed: user action: None; ,Season 5 Trailer: Bojack Horseman,TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:11,00:00:11,BR (Brazil)
Luli😁,2024-03-24 05:39:48,00:25:31,,Big Mouth: Season 3: Duke (Episode 7),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:25:35,00:25:35,BR (Brazil)
Luli😁,2024-03-24 05:13:56,00:25:49,,Big Mouth: Season 3: How To Have An Orgasm (Episode 6),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:25:53,00:25:53,BR (Brazil)
Luli😁,2024-03-24 05:10:25,00:03:28,,Big Mouth: Season 3: Florida (Episode 5),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:25:51,00:25:51,BR (Brazil)
Luli😁,2024-03-24 05:10:14,00:00:07,Autoplayed: user action: None; ,Big Mouth: Season 5 - Baseline Clip 1,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:07,00:00:07,BR (Brazil)
Luli😁,2024-03-21 22:36:39,01:50:04,,Just Go With It,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,01:50:04,01:50:04,BR (Brazil)
Luli😁,2024-03-21 22:36:24,00:00:11,Autoplayed: user action: None; ,Just Go With It - CLM 11,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:11,00:00:11,BR (Brazil)
Luli😁,2024-03-20 00:37:41,00:21:09,,Big Mouth: Season 3: Florida (Episode 5),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:22:25,Not latest view,BR (Brazil)
Luli😁,2024-03-20 00:11:51,00:24:56,,Big Mouth: Season 3: Obsessed (Episode 4),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:25:28,00:25:28,BR (Brazil)
Luli😁,2024-03-19 23:46:55,00:24:40,Autoplayed: user action: User_Interaction; ,Big Mouth: Season 3: Cellsea (Episode 3),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:26:10,00:26:10,BR (Brazil)
Luli😁,2024-03-19 23:22:30,00:22:59,,Big Mouth: Season 3: Girls Are Angry Too (Episode 2),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:28:40,00:28:40,BR (Brazil)
Luli😁,2024-03-19 23:21:39,00:00:38,,Big Mouth: Season 2: The Department of Puberty (Episode 10),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:26:39,00:26:39,BR (Brazil)
Luli😁,2024-03-19 23:21:28,00:00:07,Autoplayed: user action: None; ,Season 7 Teaser: Big Mouth,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:07,00:00:07,BR (Brazil)
Luli😁,2024-03-16 15:54:16,00:25:59,Autoplayed: user action: None; ,Big Mouth: Season 2: The Department of Puberty (Episode 10),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:26:02,Not latest view,BR (Brazil)
Luli😁,2024-03-16 15:28:42,00:25:31,,Big Mouth: Season 2: Smooch or Share (Episode 9),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:25:31,00:25:31,BR (Brazil)
Luli😁,2024-03-16 15:04:20,00:23:20,,Big Mouth: Season 2: Guy Town (Episode 7),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:25:15,00:25:15,BR (Brazil)
Luli😁,2024-03-16 14:39:06,00:25:10,,Big Mouth: Season 2: Drug Buddies (Episode 6),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:25:42,00:25:42,BR (Brazil)
Luli😁,2024-03-16 14:11:50,00:24:44,,Big Mouth: Season 2: The Planned Parenthood Show (Episode 5),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:25:16,00:25:16,BR (Brazil)
Luli😁,2024-03-16 14:10:04,00:00:01,Autoplayed: user action: None; ,Big Mouth: Season 2: What Is It About Boobs? (Episode 2),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:24:18,00:24:18,BR (Brazil)
Luli😁,2024-03-16 13:10:05,00:46:10,,28 Days,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,01:03:58,01:03:58,BR (Brazil)
Luli😁,2024-03-16 12:24:21,00:17:43,,28 Days,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:17:48,Not latest view,BR (Brazil)
Luli😁,2024-03-16 12:24:10,00:00:07,Autoplayed: user action: None; ,28 Days_hook_primary_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:07,00:00:07,BR (Brazil)
Luli😁,2024-03-16 12:23:57,00:00:04,Autoplayed: user action: None; ,Eat Pray Love_hook_primary_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Luli😁,2024-03-16 12:10:12,00:12:46,,No Strings Attached,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,01:44:26,01:44:26,BR (Brazil)
Luli😁,2024-03-16 04:37:10,00:41:06,,No Strings Attached,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:41:07,Not latest view,BR (Brazil)
Luli😁,2024-03-16 04:36:22,00:00:12,Autoplayed: user action: None; ,28 Days_hook_primary_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:12,Not latest view,BR (Brazil)
Luli😁,2024-03-16 04:35:24,00:00:05,Autoplayed: user action: None; ,Rough Night_hook_primary_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Luli😁,2024-03-16 04:32:20,00:00:07,Autoplayed: user action: None; ,American Assassin_hook_05_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:07,00:00:07,BR (Brazil)
Luli😁,2024-03-16 04:32:12,00:00:05,Autoplayed: user action: None; ,The Fast and the Furious: Tokyo Drift_hook_primary_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Luli😁,2024-03-16 02:46:03,01:42:09,Autoplayed: user action: User_Interaction; ,What's Your Number?,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,01:42:12,01:42:12,BR (Brazil)
Luli😁,2024-03-16 02:44:25,00:00:19,Autoplayed: user action: None; ,Set It Up (Trailer),TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:19,Not latest view,BR (Brazil)
Luli😁,2024-03-15 21:37:46,01:41:49,Autoplayed: user action: User_Interaction; ,My Best Friend's Wedding,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,01:41:48,01:41:48,BR (Brazil)
Luli😁,2024-03-15 21:11:59,00:00:24,Autoplayed: user action: None; ,Mean Girls_hook_primary_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:24,00:00:24,BR (Brazil)
Luli😁,2024-03-15 21:11:18,00:00:25,Autoplayed: user action: None; ,The Fast and the Furious_hook_04_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:25,00:00:25,BR (Brazil)
Luli😁,2024-03-15 21:11:08,00:00:07,Autoplayed: user action: None; ,Twilight_hook_primary_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:07,00:00:07,BR (Brazil)
Luli😁,2024-03-15 21:10:47,00:00:10,Autoplayed: user action: None; ,Shutter Island_hook_primary_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:10,00:00:10,BR (Brazil)
Luli😁,2024-03-15 21:10:37,00:00:07,Autoplayed: user action: None; ,Trailer: Lift,TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:07,00:00:07,BR (Brazil)
Luli😁,2024-03-15 00:23:07,00:24:13,,Big Mouth: Season 2: What Is It About Boobs? (Episode 2),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:24:42,Not latest view,BR (Brazil)
Luli😁,2024-03-15 00:22:52,00:00:02,Autoplayed: user action: None; ,Big Mouth: Season 5: Re-New Year's Eve (Episode 10),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:22:53,00:22:53,BR (Brazil)
Luli😁,2024-03-15 00:22:24,00:00:06,Autoplayed: user action: None; ,Season 2 Main Character Intro Clip: Ginny & Georgia,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:06,00:00:06,BR (Brazil)
Luli😁,2024-03-15 00:12:45,00:02:14,,Trailer 2: The School for Good and Evil,TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:02:14,00:02:14,BR (Brazil)
Luli😁,2024-03-14 23:50:25,00:00:05,Autoplayed: user action: None; ,Purple Hearts,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Luli😁,2024-03-14 23:49:07,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer: Tiny Pretty Things,TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Luli😁,2024-03-14 23:48:36,00:00:06,Autoplayed: user action: None; ,"Season 1 Inciting Incident Clip: XO, Kitty",HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:06,00:00:06,BR (Brazil)
Luli😁,2024-03-14 23:47:34,00:00:05,Autoplayed: user action: User_Interaction; ,Big Mouth: Season 5: Re-New Year's Eve (Episode 10),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:22:53,Not latest view,BR (Brazil)
Luli😁,2024-03-14 23:47:02,00:00:21,Autoplayed: user action: None; ,White Boy Rick_hook_primary_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:21,00:00:21,BR (Brazil)
Luli😁,2024-03-14 23:46:38,00:00:17,Autoplayed: user action: None; ,Season 3 Clip: Young Royals,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:17,00:00:17,BR (Brazil)
Luli😁,2024-03-10 23:30:13,00:00:06,Autoplayed: user action: None; ,Limited Series Plot Clip: One Day,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:06,00:00:06,BR (Brazil)
Luli😁,2024-03-10 23:08:05,00:21:29,,Mr. & Mrs. Smith,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,01:52:34,01:52:34,BR (Brazil)
Luli😁,2024-03-10 20:37:36,01:26:45,,Mr. & Mrs. Smith,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,01:31:07,Not latest view,BR (Brazil)
Luli😁,2024-03-10 20:37:22,00:00:07,Autoplayed: user action: None; ,Mr. & Mrs. Smith_hook_04_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:07,00:00:07,BR (Brazil)
Luli😁,2024-03-10 20:36:41,00:00:24,Autoplayed: user action: None; ,Never Back Down_hook_primary_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:24,00:00:24,BR (Brazil)
Luli😁,2024-03-10 20:36:13,00:00:25,Autoplayed: user action: None; ,White Boy Rick_hook_primary_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:25,Not latest view,BR (Brazil)
Luli😁,2024-03-10 20:35:37,00:00:26,Autoplayed: user action: None; ,Season 5 Genre Specific Moment Clip: Big Mouth,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:26,00:00:26,BR (Brazil)
Luli😁,2024-03-09 21:26:25,00:23:43,,Damsel,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:23:43,00:23:43,BR (Brazil)
Luli😁,2024-03-09 21:26:15,00:00:06,Autoplayed: user action: None; ,Teaser: Damsel,TEASER_TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:06,00:00:06,BR (Brazil)
Luli😁,2024-03-09 21:26:06,00:00:06,Autoplayed: user action: None; ,Season  1 Teaser: Avatar The Last Airbender,TEASER_TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:06,00:00:06,BR (Brazil)
Luli😁,2024-03-09 21:25:39,00:00:14,Autoplayed: user action: None; ,Moment of High Emotion Clip: Stranger Things 4 Volume 2,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:14,00:00:14,BR (Brazil)
Luli😁,2024-02-25 22:07:46,00:00:05,Autoplayed: user action: None; ,Regular Show: Season 1_hook_05_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Luli😁,2024-02-25 22:07:38,00:00:04,Autoplayed: user action: None; ,Teaser: Through My Window: Looking at You,TEASER_TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Luli😁,2024-02-24 04:20:11,00:14:21,Autoplayed: user action: User_Interaction; ,Avatar The Last Airbender: Season 1: Aang (Episode 1),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:14:23,00:14:23,BR (Brazil)
Luli😁,2024-02-21 01:19:46,00:31:20,,Get Out,,Apple iPhone XR,01:40:30,01:40:30,BR (Brazil)
Luli😁,2024-02-04 04:50:40,00:02:19,,Brooklyn Nine-Nine: Season 4: The Overmining (Episode 9),,Apple iPhone XR,00:02:20,00:02:20,BR (Brazil)
Luli😁,2024-02-04 04:28:44,00:17:55,,Brooklyn Nine-Nine: Season 4: Skyfire Cycle (Episode 8),,Apple iPhone XR,00:21:32,00:21:32,BR (Brazil)
Luli😁,2024-02-04 04:16:07,00:11:13,,Brooklyn Nine-Nine: Season 4: Mr. Santiago (Episode 7),,Apple iPhone XR,00:21:31,00:21:31,BR (Brazil)
Luli😁,2024-01-31 21:10:10,02:16:23,Autoplayed: user action: User_Interaction; ,Fight Club,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,02:16:24,02:16:24,BR (Brazil)
Luli😁,2024-01-31 21:07:57,00:02:04,,Trailer: Lift,TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:02:04,Not latest view,BR (Brazil)
Luli😁,2024-01-31 20:43:13,00:21:02,,A Series of Unfortunate Events: Season 1: The Bad Beginning: Part One (Episode 1),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:34:46,00:34:46,BR (Brazil)
Luli😁,2024-01-31 20:42:13,00:00:57,Autoplayed: user action: None; ,A Series of Unfortunate Events: Season 2 (Trailer),TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:58,00:00:58,BR (Brazil)
Luli😁,2024-01-31 20:41:43,00:00:10,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1 - CLM 9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:10,00:00:10,BR (Brazil)
Luli😁,2024-01-31 20:41:13,00:00:24,Autoplayed: user action: None; ,Southpaw_hook_primary_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:24,00:00:24,BR (Brazil)
Luli😁,2024-01-31 20:40:06,00:01:01,Autoplayed: user action: None; ,Gossip Girl: Season 1 - CLM 7,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:01:01,00:01:01,BR (Brazil)
Luli😁,2024-01-31 20:39:07,00:00:09,Autoplayed: user action: None; ,Good Girls: Season 2 (Trailer),TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:09,00:00:09,BR (Brazil)
Luli😁,2024-01-31 20:38:48,00:00:13,Autoplayed: user action: None; ,Mr. & Mrs. Smith_hook_04_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:13,Not latest view,BR (Brazil)
Luli😁,2024-01-31 20:37:52,00:00:24,Autoplayed: user action: None; ,Never Back Down_hook_primary_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:24,Not latest view,BR (Brazil)
Luli😁,2024-01-31 20:36:29,00:01:04,Autoplayed: user action: None; ,Season 1 Trailer: Tiny Pretty Things,TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:01:04,Not latest view,BR (Brazil)
Luli😁,2024-01-31 20:35:04,00:01:16,Autoplayed: user action: None; ,Inciting Incident Clip: The Guilty,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:01:16,00:01:16,BR (Brazil)
Luli😁,2024-01-31 20:34:46,00:00:13,Autoplayed: user action: None; ,I See You_hook_primary_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:13,00:00:13,BR (Brazil)
Luli😁,2024-01-31 20:33:37,00:01:06,Autoplayed: user action: None; ,Fight Club_hook_03_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:01:06,00:01:06,BR (Brazil)
Luli😁,2024-01-31 20:32:50,00:00:43,Autoplayed: user action: None; ,Friends with Benefits_hook_primary_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:43,Not latest view,BR (Brazil)
Luli😁,2024-01-31 20:31:22,00:01:07,Autoplayed: user action: None; ,Supporting Character Clip: Leave the World Behind,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:01:07,Not latest view,BR (Brazil)
Luli😁,2024-01-31 20:30:36,00:00:30,Autoplayed: user action: None; ,Part 1 Teaser 3: Lupin,TEASER_TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:30,00:00:30,BR (Brazil)
Luli😁,2024-01-31 20:30:23,00:00:09,Autoplayed: user action: None; ,INVISIBLECITY_S1_CLIP_MAINCHARACTER,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:09,00:00:09,BR (Brazil)
Luli😁,2024-01-31 20:29:31,00:00:02,Autoplayed: user action: None; ,Lift,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:02,00:00:02,BR (Brazil)
Luli😁,2024-01-31 20:27:08,00:02:19,,Trailer: Lift,TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:02:19,Not latest view,BR (Brazil)
Luli😁,2024-01-31 20:26:28,00:00:14,Autoplayed: user action: None; ,Season 1 Trailer: Berlin,TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:14,00:00:14,BR (Brazil)
Luli😁,2024-01-31 20:24:17,00:01:55,Autoplayed: user action: None; ,Cliffhanger Clip: Society of the Snow,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:01:55,00:01:55,BR (Brazil)
Luli😁,2024-01-30 03:11:49,00:00:09,Autoplayed: user action: None; ,Season 1 Moment of High Emotion Clip 2: Perfect Match,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:09,00:00:09,BR (Brazil)
Luli😁,2024-01-30 03:03:06,00:00:06,Autoplayed: user action: None; ,I See You_hook_03_16x9,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:06,00:00:06,BR (Brazil)
Luli😁,2024-01-29 03:21:14,00:00:14,Autoplayed: user action: None; ,Southpaw_hook_primary_16x9,HOOK,Apple iPhone XR,00:00:14,Not latest view,BR (Brazil)
Luli😁,2024-01-29 01:18:57,01:55:37,,Southpaw,,Apple iPhone XR,01:59:46,01:59:46,BR (Brazil)
Luli😁,2024-01-21 23:25:33,00:00:09,Autoplayed: user action: None; ,Friends with Benefits - CLM 4,HOOK,Apple iPhone XR,00:00:09,00:00:09,BR (Brazil)
Luli😁,2024-01-21 23:24:35,00:00:04,Autoplayed: user action: None; ,Mr. & Mrs. Smith_hook_04_16x9,HOOK,Apple iPhone XR,00:00:04,Not latest view,BR (Brazil)
Luli😁,2024-01-19 19:35:47,00:06:16,,Gossip Girl: Season 1: Seventeen Candles (Episode 8),,Apple iPhone XR,00:07:37,00:07:37,BR (Brazil)
Luli😁,2024-01-19 19:34:21,00:00:52,Autoplayed: user action: None; ,"Bom Dia, Verônica: Season 1 Teaser (Now Streaming)",TEASER_TRAILER,Apple iPhone XR,00:00:52,00:00:52,BR (Brazil)
Luli😁,2024-01-16 01:00:45,00:47:53,,Pretty Woman,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,01:56:32,01:56:32,BR (Brazil)
Luli😁,2024-01-16 00:24:13,00:18:21,,Pretty Woman,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,01:03:29,Not latest view,BR (Brazil)
Luli😁,2024-01-15 23:23:41,00:45:15,Autoplayed: user action: User_Interaction; ,Pretty Woman,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:45:06,Not latest view,BR (Brazil)
Luli😁,2024-01-15 23:23:10,00:00:02,Autoplayed: user action: None; ,A Beautiful Life,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:02,00:00:02,BR (Brazil)
Luli😁,2024-01-15 23:22:23,00:00:05,Autoplayed: user action: None; ,Pretty Woman,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:05,Not latest view,BR (Brazil)
Luli😁,2024-01-15 23:21:36,00:00:11,Autoplayed: user action: None; ,Season 1 Hook Clip 1: Back to 15,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:11,00:00:11,BR (Brazil)
Luli😁,2024-01-15 23:21:23,00:00:06,Autoplayed: user action: None; ,Season 4 Act 2 Conflict Clip: Sex Education,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:06,00:00:06,BR (Brazil)
Luli😁,2024-01-15 23:20:50,00:00:16,Autoplayed: user action: None; ,Season 1 Supporting Character Clip: My Life With the Walter Boys,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:16,00:00:16,BR (Brazil)
Luli😁,2024-01-15 23:20:19,00:00:22,Autoplayed: user action: None; ,Cliffhanger Clip: Society of the Snow,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:22,Not latest view,BR (Brazil)
Luli😁,2024-01-15 23:20:07,00:00:08,Autoplayed: user action: None; ,Season 4 Genre Specific Moment Clip 2: You,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:08,00:00:08,BR (Brazil)
Luli😁,2024-01-09 04:04:03,00:22:50,,BoJack Horseman: Season 6: Nice While It Lasted (Episode 16),,Apple iPhone XR,00:26:07,00:26:07,BR (Brazil)
Luli😁,2024-01-09 03:48:14,00:14:04,,BoJack Horseman: Season 6: The View from Halfway Down (Episode 15),,Apple iPhone XR,00:24:41,00:24:41,BR (Brazil)
Luli😁,2024-01-09 03:47:53,00:00:16,Autoplayed: user action: None; ,Season 6 Trailer 1: Bojack Horseman,TRAILER,Apple iPhone XR,00:00:16,Not latest view,BR (Brazil)
Luli😁,2023-12-21 00:40:00,00:02:51,Autoplayed: user action: User_Interaction; ,Riverdale: Season 5: Chapter Eighty-Three: Fire in the Sky (Episode 7),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:18:12,00:18:12,BR (Brazil)
Luli😁,2023-12-20 21:45:13,00:17:05,,Inventing Anna: Limited Series: Life of a VIP (Episode 1),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:17:05,00:17:05,BR (Brazil)
Luli😁,2023-12-20 21:42:58,00:02:09,,Trailer: Inventing Anna,TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:02:09,00:02:09,BR (Brazil)
Luli😁,2023-12-20 21:42:19,00:00:16,Autoplayed: user action: User_Interaction; ,Inventing Anna: Limited Series: Life of a VIP (Episode 1),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:16,Not latest view,BR (Brazil)
Luli😁,2023-12-20 13:37:25,00:00:19,Autoplayed: user action: User_Interaction; ,Chicken Run,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:19,00:00:19,BR (Brazil)
Luli😁,2023-12-20 13:37:00,00:00:08,Autoplayed: user action: None; ,Teaser 3: Chicken Run: Dawn of the Nugget,TEASER_TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:08,00:00:08,BR (Brazil)
Luli😁,2023-12-20 13:36:44,00:00:05,Autoplayed: user action: None; ,Leo,,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Luli😁,2023-12-20 13:36:28,00:00:09,Autoplayed: user action: None; ,Teaser 3: Chicken Run: Dawn of the Nugget,TEASER_TRAILER,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:09,Not latest view,BR (Brazil)
Luli😁,2023-12-20 13:35:19,00:00:59,Autoplayed: user action: None; ,Season 1 Relatable Clip 2: If I Were Luísa Sonza,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:59,00:00:59,BR (Brazil)
Luli😁,2023-12-20 13:35:12,00:00:04,Autoplayed: user action: None; ,Season 1 Supporting Character Clip: My Life With the Walter Boys,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:04,Not latest view,BR (Brazil)
Luli😁,2023-12-20 13:34:45,00:00:24,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1 - CLM 5,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:24,00:00:24,BR (Brazil)
Luli😁,2023-12-20 13:31:21,00:02:45,Autoplayed: user action: User_Interaction; ,Brooklyn Nine-Nine: Season 4: Mr. Santiago (Episode 7),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:10:19,Not latest view,BR (Brazil)
Luli😁,2023-12-20 13:29:55,00:00:49,Autoplayed: user action: User_Interaction; ,Cine Gibi: Turma da Mônica CineGibi: Turma da Mônica: CineGibi 1 (Episode 1),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:49,00:00:49,BR (Brazil)
